cod_partida;partida1;generica;especifica;subespecifica;denominacion;cod_tipocuenta;Estado;UltimoUsuario;UltimaFecha;tipo;nivel
405.02.02.00;5;2;2;0;ADQUISICION DE TITULOS Y VALORES A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.02.02.01;5;2;2;1;ADQUISICION DE TITULOS Y VALORES PRIVADOS;4;A;;0000-00-00 00:00:00;D;5
405.02.02.02;5;2;2;2;ADQUISICION DE TITULOS Y VALORES PUBLICOS;4;A;;0000-00-00 00:00:00;D;5
405.02.02.03;5;2;2;3;ADQUISICION DE TITULOS Y VALORES EXTERNOS;4;A;;0000-00-00 00:00:00;D;5
405.03.00.00;5;3;0;0;CONCESION DE PRESTAMOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;T;3
405.03.01.00;5;3;1;0;CONCESION DE PRESTAMOS AL SECTOR PRIVADO A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.03.02.00;5;3;2;0;CONCESION DE PRESTAMOS AL SECTOR PUBLICO A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.03.02.01;5;3;2;1;CONCESION DE PRESTAMOS A LA REPUBLICA;4;A;;0000-00-00 00:00:00;D;5
405.03.02.02;5;3;2;2;CONCESION DE PRESTAMOS A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES;4;A;;0000-00-00 00:00:00;D;5
405.03.02.03;5;3;2;3;CONCESION DE PRESTAMOS A INSTITUCIONES DE PROTECCION SOCIAL;4;A;;0000-00-00 00:00:00;D;5
405.03.02.04;5;3;2;4;CONCESION DE PRESTAMOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS;4;A;;0000-00-00 00:00:00;D;5
405.03.02.05;5;3;2;5;CONCESION DE PRESTAMOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NOPETROLEROS;4;A;;0000-00-00 00:00:00;D;5
405.03.02.06;5;3;2;6;CONCESION DE PRESTAMOS A ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS;4;A;;0000-00-00 00:00:00;D;5
405.03.02.07;5;3;2;7;CONCESION DE PRESTAMOS A ENTES DESCENTRALIZADOS FINANCIERAS NO BANCARIOS;4;A;;0000-00-00 00:00:00;D;5
405.03.02.08;5;3;2;8;CONCESION DE PRESTAMOS AL PODER ESTADAL;4;A;;0000-00-00 00:00:00;D;5
405.03.02.09;5;3;2;9;CONCESION DE PRESTAMOS AL PODER MUNICIPAL;4;A;;0000-00-00 00:00:00;D;5
405.03.03.00;5;3;3;0;CONCESION DE PRESTAMOS AL SECTOR EXTERNO A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.03.03.01;5;3;3;1;CONCESION DE PRESTAMOS A INSTITUCIONES SIN FINES DE LUCRO;4;A;;0000-00-00 00:00:00;D;5
405.03.03.02;5;3;3;2;CONCESION DE PRESTAMOS A GOBIERNOS EXTRANJEROS;4;A;;0000-00-00 00:00:00;D;5
405.03.03.03;5;3;3;3;CONCESION DE PRESTAMOS A ORGANISMOS INTERNACIONALES;4;A;;0000-00-00 00:00:00;D;5
405.04.00.00;5;4;0;0;CONCESION DE PRESTAMOS A LARGO PLAZO;4;A;;0000-00-00 00:00:00;T;3
405.04.01.00;5;4;1;0;CONCESION DE PRESTAMOS AL SECTOR PRIVADO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.04.02.00;5;4;2;0;CONCESION DE PRESTAMOS AL SECTOR PUBLICO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.04.02.01;5;4;2;1;CONCESION DE PRESTAMOS A LA REPUBLICA;4;A;;0000-00-00 00:00:00;D;5
405.04.02.02;5;4;2;2;CONCESION DE PRESTAMOS A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES;4;A;;0000-00-00 00:00:00;D;5
405.04.02.03;5;4;2;3;CONCESION DE PRESTAMOS A INSTITUCIONES DE PROTECCION SOCIAL;4;A;;0000-00-00 00:00:00;D;5
405.04.02.04;5;4;2;4;CONCESION DE PRESTAMOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS;4;A;;0000-00-00 00:00:00;D;5
405.04.02.05;5;4;2;5;CONCESION DE PRESTAMOS A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS;4;A;;0000-00-00 00:00:00;D;5
405.04.02.06;5;4;2;6;CONCESION DE PRESTAMOS A ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS;4;A;;0000-00-00 00:00:00;D;5
405.04.02.07;5;4;2;7;CONCESION DE PRESTAMOS A ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS;4;A;;0000-00-00 00:00:00;D;5
405.04.02.08;5;4;2;8;CONCESION DE PRESTAMOS AL PODER ESTADAL;4;A;;0000-00-00 00:00:00;D;5
405.04.02.09;5;4;2;9;CONCESION DE PRESTAMOS AL PODER MUNICIPAL;4;A;;0000-00-00 00:00:00;D;5
405.04.03.00;5;4;3;0;CONCESION DE PRESTAMOS AL SECTOR EXTERNO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.04.03.01;5;4;3;1;CONCESION DE PRESTAMOS A INSTITUCIONES SIN FINES DE LUCRO;4;A;;0000-00-00 00:00:00;D;5
405.04.03.02;5;4;3;2;CONCESION DE PRESTAMOS A GOBIERNOS EXTRANJEROS;4;A;;0000-00-00 00:00:00;D;5
405.04.03.03;5;4;3;3;CONCESION DE PRESTAMOS A ORGANISMOS INTERNACIONALES;4;A;;0000-00-00 00:00:00;D;5
405.05.00.00;5;5;0;0;INCREMENTO DE DISPONIBILIDADES;4;A;;0000-00-00 00:00:00;T;3
405.05.01.00;5;5;1;0;INCREMENTO EN CAJA;4;A;;0000-00-00 00:00:00;D;4
405.05.02.00;5;5;2;0;INCREMENTO EN BANCOS;4;A;;0000-00-00 00:00:00;D;4
405.05.02.01;5;5;2;1;INCREMENTO EN BANCOS PUBLICOS;4;A;;0000-00-00 00:00:00;D;5
405.05.02.02;5;5;2;2;INCREMENTO EN BANCOS PRIVADOS;4;A;;0000-00-00 00:00:00;D;5
405.05.02.03;5;5;2;3;INCREMENTO EN BANCOS DEL EXTERIOR;4;A;;0000-00-00 00:00:00;D;5
405.05.03.00;5;5;3;0;INCREMENTO DE INVERSIONES TEMPORALES;4;A;;0000-00-00 00:00:00;D;4
405.06.00.00;5;6;0;0;INCREMENTO DE CUENTAS POR COBRAR A CORTO PLAZO;4;A;;0000-00-00 00:00:00;T;3
405.06.01.00;5;6;1;0;INCREMENTO DE CUENTAS COMERCIALES POR COBRAR A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.06.02.00;5;6;2;0;INCREMENTO DE RENTAS POR RECAUDAR A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.06.03.00;5;6;3;0;INCREMENTO DE DEUDAS POR RENDIR;4;A;;0000-00-00 00:00:00;D;4
405.06.03.01;5;6;3;1;INCREMENTO DE DEUDAS POR RENDIR DE FONDOS EN AVANCE;4;A;;0000-00-00 00:00:00;D;5
405.06.03.02;5;6;3;2;INCREMENTO DE DEUDAS POR RENDIR DE FONDOS EN ANTICIPO;4;A;;0000-00-00 00:00:00;D;5
405.06.99.00;5;6;99;0;INCREMENTO DE OTRAS CUENTAS POR COBRAR A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.07.00.00;5;7;0;0;INCREMENTO DE EFECTOS POR COBRAR A CORTO PLAZO;4;A;;0000-00-00 00:00:00;T;3
405.07.01.00;5;7;1;0;INCREMENTO DE EFECTOS COMERCIALES POR COBRAR A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.07.99.00;5;7;99;0;INCREMENTO DE OTROS EFECTOS POR COBRAR A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.08.00.00;5;8;0;0;INCREMENTO DE CUENTAS POR COBRAR A MEDIANO Y LARGO PLAZO;4;A;;0000-00-00 00:00:00;T;3
405.08.01.00;5;8;1;0;INCREMENTO DE CUENTAS COMERCIALES POR COBRAR A MEDIANO Y LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.08.02.00;5;8;2;0;INCREMENTO DE RENTAS POR RECAUDAR A MEDIANO Y LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.08.99.00;5;8;99;0;INCREMENTO DE OTRAS CUENTAS POR COBRAR A MEDIANO Y LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.09.00.00;5;9;0;0;INCREMENTO DE EFECTOS POR COBRAR A MEDIANO Y LARGO PLAZO;4;A;;0000-00-00 00:00:00;T;3
405.09.01.00;5;9;1;0;INCREMENTO DE EFECTOS COMERCIALES POR COBRAR A MEDIANO Y LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.09.99.00;5;9;99;0;INCREMENTO DE OTROS EFECTOS POR COBRAR A MEDIANO Y LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.10.00.00;5;10;0;0;INCREMENTO DE FONDOS EN AVANCE, EN ANTICIPOS Y EN FIDEICOMISO;4;A;;0000-00-00 00:00:00;T;3
405.10.01.00;5;10;1;0;INCREMENTO DE FONDOS EN AVANCE;4;A;;0000-00-00 00:00:00;D;4
405.10.02.00;5;10;2;0;INCREMENTO DE FONDOS EN ANTICIPOS;4;A;;0000-00-00 00:00:00;D;4
405.10.03.00;5;10;3;0;INCREMENTO DE FONDOS EN FIDEICOMISO;4;A;;0000-00-00 00:00:00;D;4
405.10.04.00;5;10;4;0;INCREMENTO DE ANTICIPOS A PROVEEDORES;4;A;;0000-00-00 00:00:00;D;4
405.10.05.00;5;10;5;0;INCREMENTO DE ANTICIPOS A CONTRATISTAS POR CONTRATOS DE CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.10.06.00;5;10;6;0;INCREMENTO DE ANTICIPOS A CONTRATISTAS POR CONTRATOS DE MEDIANO Y LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.11.00.00;5;11;0;0;INCREMENTO DE ACTIVOS DIFERIDOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;T;3
405.11.01.00;5;11;1;0;INCREMENTO DE GASTOS A CORTO PLAZO PAGADOS POR ANTICIPADO;4;A;;0000-00-00 00:00:00;D;4
405.11.01.01;5;11;1;1;INCREMENTO DE INTERESES DE LA DEUDA PUBLICA INTERNA A CORTO PLAZO PAGADOS POR ANTICIPADO;4;A;;0000-00-00 00:00:00;D;5
405.11.01.02;5;11;1;2;INCREMENTO DE INTERESES DE LA DEUDA PUBLICA EXTERNA A CORTO PLAZO PAGADOS POR ANTICIPADO;4;A;;0000-00-00 00:00:00;D;5
405.11.01.03;5;11;1;3;INCREMENTO DE OTROS INTERESES A CORTO PLAZO PAGADOS POR ANTICIPADO;4;A;;0000-00-00 00:00:00;D;5
405.11.01.04;5;11;1;4;INCREMENTO DE DEBITOS POR APERTURA DE CARTA DE CREDITO A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;5
405.11.01.99;5;11;1;99;INCREMENTO DE OTROS GASTOS A CORTO PLAZO PAGADOS POR ANTICIPADO;4;A;;0000-00-00 00:00:00;D;5
405.11.02.00;5;11;2;0;INCREMENTO DE DEPOSITOS OTORGADOS EN GARANTIA A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.11.99.00;5;11;99;0;INCREMENTO DE OTROS ACTIVOS DIFERIDOS A CORTO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.12.00.00;5;12;0;0;INCREMENTO DE ACTIVOS DIFERIDOS A MEDIANO Y LARGO PLAZO;4;A;;0000-00-00 00:00:00;T;3
405.12.01.00;5;12;1;0;INCREMENTO DE GASTOS A MEDIANO Y LARGO PLAZO PAGADOS POR ANTICIPADO;4;A;;0000-00-00 00:00:00;D;4
405.12.01.01;5;12;1;1;INCREMENTO DE INTERESES DE LA DEUDA PUBLICA INTERNA A LARGO PLAZO PAGADOS POR ANTICIPADO;4;A;;0000-00-00 00:00:00;D;5
405.12.01.02;5;12;1;2;INCREMENTO DE INTERESES DE LA DEUDA PUBLICA EXTERNA A LARGO PLAZO PAGADOS POR ANTICIPADO;4;A;;0000-00-00 00:00:00;D;5
405.12.01.08;5;12;1;8;INCREMENTO DE OTROS INTERESES A MEDIANO Y LARGO PLAZO PAGADOS POR ANTICIPADO;4;A;;0000-00-00 00:00:00;D;5
405.12.01.99;5;12;1;99;INCREMENTO DE OTROS GASTOS A MEDIANO Y LARGO PLAZO PAGADOS POR ANTICIPADO;4;A;;0000-00-00 00:00:00;D;5
405.12.02.00;5;12;2;0;INCREMENTO DE DEPOSITOS OTORGADOS EN GARANTIA A MEDIANO Y LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.12.99.00;5;12;99;0;INCREMENTO DE OTROS ACTIVOS DIFERIDOS A MEDIANO Y LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.13.00.00;5;13;0;0;INCREMENTO DEL FONDO DE ESTABILIZACION MACROECONOMICA (FEM);4;A;;0000-00-00 00:00:00;T;3
405.13.01.00;5;13;1;0;INCREMENTO DEL FONDO DE ESTABILIZACION MACROECONOMICA (FEM) DE LA REPUBLICA;4;A;;0000-00-00 00:00:00;D;4
405.13.02.00;5;13;2;0;INCREMENTO DEL FONDO DE ESTABILIZACION MACROECONOMICA (FEM) DEL PODER ESTADAL;4;A;;0000-00-00 00:00:00;D;4
405.13.03.00;5;13;3;0;INCREMENTO DEL FONDO DE ESTABILIZACION MACROECONOMICA (FEM) DEL PODER MUNICIPAL;4;A;;0000-00-00 00:00:00;D;4
405.14.00.00;5;14;0;0;INCREMENTO DEL FONDO DE AHORRO INTERGENERACIONAL;4;A;;0000-00-00 00:00:00;T;3
405.14.01.00;5;14;1;0;INCREMENTO DEL FONDO DE AHORRO INTERGENERACIONAL;4;A;;0000-00-00 00:00:00;D;4
405.16.00.00;5;16;0;0;INCREMENTO DEL FONDO DE APORTES DEL SECTOR PUBLICO;4;A;;0000-00-00 00:00:00;T;3
405.16.01.00;5;16;1;0;INCREMENTO DEL FONDO DE APORTES DEL SECTOR PUBLICO;4;A;;0000-00-00 00:00:00;D;4
405.20.00.00;5;20;0;0;INCREMENTO DE OTROS ACTIVOS FINANCIEROS CIRCULANTES;4;A;;0000-00-00 00:00:00;T;3
405.20.01.00;5;20;1;0;INCREMENTO DE OTROS ACTIVOS FINANCIEROS CIRCULANTES;4;A;;0000-00-00 00:00:00;D;4
405.21.00.00;5;21;0;0;INCREMENTO DE OTROS ACTIVOS FINANCIEROS NO CIRCULANTES;4;A;;0000-00-00 00:00:00;T;3
405.21.01.00;5;21;1;0;INCREMENTO DE ACTIVOS EN GESTION JUDICIAL A MEDIANO Y LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.21.02.00;5;21;2;0;INCREMENTO DE TITULOS Y OTROS VALORES DE LA DEUDA PUBLICA EN LITIGIO A LARGO PLAZO;4;A;;0000-00-00 00:00:00;D;4
405.21.99.00;5;21;99;0;INCREMENTO DE OTROS ACTIVOS FINANCIEROS NO CIRCULANTES;4;A;;0000-00-00 00:00:00;D;4
405.99.00.00;5;99;0;0;OTROS ACTIVOS FINANCIEROS;4;A;;0000-00-00 00:00:00;T;3
405.99.01.00;5;99;1;0;OTROS ACTIVOS FINANCIEROS;4;A;;0000-00-00 00:00:00;D;4
406.00.00.00;6;0;0;0;GASTOS DE DEFENSA Y SEGURIDAD DEL ESTADO;4;A;;0000-00-00 00:00:00;T;2
406.01.00.00;6;1;0;0;GASTOS DE DEFENSA Y SEGURIDAD DEL ESTADO;4;A;;0000-00-00 00:00:00;T;3
406.01.01.00;6;1;1;0;GASTOS DE DEFENSA Y SEGURIDAD DEL ESTADO;4;A;;0000-00-00 00:00:00;D;4
407.00.00.00;7;0;0;0;TRANSFERENCIAS Y DONACIONES;4;A;;0000-00-00 00:00:00;T;2
407.01.00.00;7;1;0;0;TRANSFERENCIAS Y DONACIONES CORRIENTES INTERNAS;4;A;;0000-00-00 00:00:00;T;3
407.01.01.00;7;1;1;0;TRANSFERENCIAS CORRIENTES INTERNAS AL SECTOR PRIVADO;4;A;;0000-00-00 00:00:00;D;4
407.01.01.01;7;1;1;1;PENSIONES;4;A;;0000-00-00 00:00:00;D;5
407.01.01.02;7;1;1;2;JUBILACIONES;4;A;;0000-00-00 00:00:00;D;5
407.01.01.03;7;1;1;3;BECAS ESCOLARES;4;A;;0000-00-00 00:00:00;D;5
407.01.01.04;7;1;1;4;BECAS UNIVERSITARIAS EN EL PAIS;4;A;;0000-00-00 00:00:00;D;5
407.01.01.05;7;1;1;5;BECAS DE PERFECCIONAMIENTO PROFESIONAL EN EL PAIS;4;A;;0000-00-00 00:00:00;D;5
407.01.01.06;7;1;1;6;BECAS PARA ESTUDIOS EN EL EXTRANJERO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.07;7;1;1;7;OTRAS BECAS;4;A;;0000-00-00 00:00:00;D;5
407.01.01.08;7;1;1;8;PREVISION POR ACCIDENTES DE TRABAJO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.09;7;1;1;9;AGUINALDOS AL PERSONAL PENSIONADO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.10;7;1;1;10;APORTES A CAJA DE AHORRO DEL PERSONAL PENSIONADO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.11;7;1;1;11;APORTES AL SEGURO DE HOSPITALIZACION, CIRUGIA Y MATERNIDAD DEL PERSONAL PENSIONADO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.12;7;1;1;12;OTRAS SUBVENCIONES SOCIO - ECONOMICAS DEL PERSONAL PENSIONADO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.13;7;1;1;13;AGUINALDOS AL PERSONAL JUBILADO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.14;7;1;1;14;APORTES A CAJA DE AHORRO DEL PERSONAL JUBILADO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.15;7;1;1;15;APORTES AL SEGURO DE HOSPITALIZACION, CIRUGIA Y MATERNIDAD DEL PERSONAL JUBILADO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.16;7;1;1;16;OTRAS SUBVENCIONES SOCIO - ECONOMICAS DEL PERSONAL JUBILADO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.30;7;1;1;30;INCAPACIDAD TEMPORAL SIN HOSPITALIZACION;4;A;;0000-00-00 00:00:00;D;5
407.01.01.31;7;1;1;31;INCAPACIDAD TEMPORAL CON HOSPITALIZACION;4;A;;0000-00-00 00:00:00;D;5
407.01.01.32;7;1;1;32;REPOSO POR MATERNIDAD;4;A;;0000-00-00 00:00:00;D;5
407.01.01.33;7;1;1;33;INDEMNIZACION POR PARO FORZOSO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.34;7;1;1;34;OTROS TIPOS DE INCAPACIDAD TEMPORAL;4;A;;0000-00-00 00:00:00;D;5
407.01.01.35;7;1;1;35;INDEMNIZACION POR COMISION POR PENSIONES;4;A;;0000-00-00 00:00:00;D;5
407.01.01.36;7;1;1;36;INDEMNIZACION POR COMISION POR CESANTIA;4;A;;0000-00-00 00:00:00;D;5
407.01.01.37;7;1;1;37;INCAPACIDAD PARCIAL;4;A;;0000-00-00 00:00:00;D;5
407.01.01.38;7;1;1;38;INVALIDEZ;4;A;;0000-00-00 00:00:00;D;5
407.01.01.39;7;1;1;39;PENSIONES POR VEJEZ, VIUDEZ Y ORFANDAD;4;A;;0000-00-00 00:00:00;D;5
407.01.01.40;7;1;1;40;INDEMNIZACION POR CESANTIA;4;A;;0000-00-00 00:00:00;D;5
407.01.01.41;7;1;1;41;OTRAS PENSIONES Y DEMAS PRESTACIONES EN DINERO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.42;7;1;1;42;INCAPACIDAD PARCIAL POR ACCIDENTE COMUN;4;A;;0000-00-00 00:00:00;D;5
407.01.01.43;7;1;1;43;INCAPACIDAD PARCIAL POR ENFERMEDADES PROFESIONALES;4;A;;0000-00-00 00:00:00;D;5
407.01.01.44;7;1;1;44;INCAPACIDAD PARCIAL POR ACCIDENTE DE TRABAJO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.45;7;1;1;45;INDEMNIZACION UNICA POR INVALIDEZ;4;A;;0000-00-00 00:00:00;D;5
407.01.01.46;7;1;1;46;INDEMNIZACION UNICA POR VEJEZ;4;A;;0000-00-00 00:00:00;D;5
407.01.01.47;7;1;1;47;SOBREVIVIENTES POR ENFERMEDAD COMUN;4;A;;0000-00-00 00:00:00;D;5
407.01.01.48;7;1;1;48;SOBREVIVIENTES POR ACCIDENTE COMUN;4;A;;0000-00-00 00:00:00;D;5
407.01.01.49;7;1;1;49;SOBREVIVIENTES POR ENFERMEDADES PROFESIONALES;4;A;;0000-00-00 00:00:00;D;5
407.01.01.50;7;1;1;50;SOBREVIVIENTES POR ACCIDENTES DE TRABAJO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.51;7;1;1;51;INDEMNIZACIONES POR CONMUTACION DE RENTA;4;A;;0000-00-00 00:00:00;D;5
407.01.01.52;7;1;1;52;INDEMNIZACIONES POR CONMUTACION DE PENSIONES;4;A;;0000-00-00 00:00:00;D;5
407.01.01.53;7;1;1;53;INDEMNIZACIONES POR COMISION DE RENTA;4;A;;0000-00-00 00:00:00;D;5
407.01.01.54;7;1;1;54;ASIGNACION POR NUPCIAS;4;A;;0000-00-00 00:00:00;D;5
407.01.01.55;7;1;1;55;ASIGNACION POR FUNERARIA;4;A;;0000-00-00 00:00:00;D;5
407.01.01.56;7;1;1;56;OTRAS ASIGNACIONES;4;A;;0000-00-00 00:00:00;D;5
407.01.01.70;7;1;1;70;SUBSIDIOS EDUCACIONALES AL SECTOR PRIVADO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.71;7;1;1;71;SUBSIDIOS A UNIVERSIDADES PRIVADAS;4;A;;0000-00-00 00:00:00;D;5
407.01.01.72;7;1;1;72;SUBSIDIOS CULTURALES AL SECTOR PRIVADO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.73;7;1;1;73;SUBSIDIOS A INSTITUCIONES BENEFICAS PRIVADAS;4;A;;0000-00-00 00:00:00;D;5
407.01.01.74;7;1;1;74;SUBSIDIOS A CENTROS DE EMPLEADOS;4;A;;0000-00-00 00:00:00;D;5
407.01.01.75;7;1;1;75;SUBSIDIOS A ORGANISMOS LABORALES Y GREMIALES;4;A;;0000-00-00 00:00:00;D;5
407.01.01.76;7;1;1;76;SUBSIDIOS A ENTIDADES RELIGIOSAS;4;A;;0000-00-00 00:00:00;D;5
407.01.01.77;7;1;1;77;SUBSIDIOS A ENTIDADES DEPORTIVAS Y RECREATIVAS DE CARACTER PRIVADO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.78;7;1;1;78;SUBSIDIOS CIENTIFICOS AL SECTOR PRIVADO;4;A;;0000-00-00 00:00:00;D;5
407.01.01.79;7;1;1;79;SUBSIDIOS A COOPERATIVAS;4;A;;0000-00-00 00:00:00;D;5
407.01.01.80;7;1;1;80;SUBSIDIOS A EMPRESAS PRIVADAS;4;A;;0000-00-00 00:00:00;D;5
407.01.01.99;7;1;1;99;OTRAS TRANSFERENCIAS CORRIENTES INTERNAS AL SECTOR PRIVADO;4;A;;0000-00-00 00:00:00;D;5
407.01.02.00;7;1;2;0;DONACIONES CORRIENTES INTERNAS AL SECTOR PRIVADO;4;A;;0000-00-00 00:00:00;D;4
407.01.02.01;7;1;2;1;DONACIONES CORRIENTES A PERSONAS;4;A;;0000-00-00 00:00:00;D;5
407.01.02.02;7;1;2;2;DONACIONES CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO;4;A;;0000-00-00 00:00:00;D;5
407.01.03.00;7;1;3;0;TRANSFERENCIAS CORRIENTES INTERNAS AL SECTOR PUBLICO;4;A;;0000-00-00 00:00:00;D;4
407.01.03.01;7;1;3;1;TRANSFERENCIAS CORRIENTES A LA REPUBLICA;4;A;;0000-00-00 00:00:00;D;5
407.01.03.02;7;1;3;2;TRANSFERENCIAS CORRIENTES A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES;4;A;;0000-00-00 00:00:00;D;5
407.01.03.03;7;1;3;3;TRANSFERENCIAS CORRIENTES A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES PARA ATENDER BENEFICIOS DE LA SEGURIDAD SOCIAL;4;A;;0000-00-00 00:00:00;D;5
407.01.03.04;7;1;3;4;TRANSFERENCIAS CORRIENTES A INSTITUCIONES DE PROTECCION SOCIAL;4;A;;0000-00-00 00:00:00;D;5
407.01.03.05;7;1;3;5;TRANSFERENCIAS CORRIENTES A INSTITUCIONES DE PROTECCION SOCIAL PARA ATENDER BENEFICIOS DE LA SEGURIDAD SOCIAL;4;A;;0000-00-00 00:00:00;D;5
407.01.03.06;7;1;3;6;TRANSFERENCIAS CORRIENTES A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS;4;A;;0000-00-00 00:00:00;D;5
407.01.03.07;7;1;3;7;TRANSFERENCIAS CORRIENTES A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS;4;A;;0000-00-00 00:00:00;D;5
407.01.03.08;7;1;3;8;TRANSFERENCIAS CORRIENTES A ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS;4;A;;0000-00-00 00:00:00;D;5
407.01.03.09;7;1;3;9;TRANSFERENCIAS CORRIENTES A ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS;4;A;;0000-00-00 00:00:00;D;5
407.01.03.10;7;1;3;10;TRANSFERENCIAS CORRIENTES AL PODER ESTADAL;4;A;;0000-00-00 00:00:00;D;5
407.01.03.11;7;1;3;11;TRANSFERENCIAS CORRIENTES AL PODER MUNICIPAL;4;A;;0000-00-00 00:00:00;D;5
407.01.03.13;7;1;3;13;SUBSIDIOS OTORGADOS POR NORMAS EXTERNAS;4;A;;0000-00-00 00:00:00;D;5
407.01.03.14;7;1;3;14;INCENTIVOS OTORGADOS POR NORMAS EXTERNAS;4;A;;0000-00-00 00:00:00;D;5
407.01.03.15;7;1;3;15;SUBSIDIOS OTORGADOS POR PRECIOS POLITICOS;4;A;;0000-00-00 00:00:00;D;5
407.01.03.16;7;1;3;16;SUBSIDIOS DE COSTOS SOCIALES POR NORMAS EXTERNAS;4;A;;0000-00-00 00:00:00;D;5
407.01.04.00;7;1;4;0;DONACIONES CORRIENTES INTERNAS AL SECTOR PUBLICO;4;A;;0000-00-00 00:00:00;D;4
407.01.04.01;7;1;4;1;DONACIONES CORRIENTES A LA REPUBLICA;4;A;;0000-00-00 00:00:00;D;5
407.01.04.02;7;1;4;2;DONACIONES CORRIENTES A ENTES DESCENTRALIZADOS SIN FINES EMPRESARIALES;4;A;;0000-00-00 00:00:00;D;5
407.01.04.03;7;1;4;3;DONACIONES CORRIENTES A INSTITUCIONES DE PROTECCION SOCIAL;4;A;;0000-00-00 00:00:00;D;5
407.01.04.04;7;1;4;4;DONACIONES CORRIENTES A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES PETROLEROS;4;A;;0000-00-00 00:00:00;D;5
407.01.04.05;7;1;4;5;DONACIONES CORRIENTES A ENTES DESCENTRALIZADOS CON FINES EMPRESARIALES NO PETROLEROS;4;A;;0000-00-00 00:00:00;D;5
407.01.04.06;7;1;4;6;DONACIONES CORRIENTES A ENTES DESCENTRALIZADOS FINANCIEROS BANCARIOS;4;A;;0000-00-00 00:00:00;D;5
407.01.04.07;7;1;4;7;DONACIONES CORRIENTES A ENTES DESCENTRALIZADOS FINANCIEROS NO BANCARIOS;4;A;;0000-00-00 00:00:00;D;5
